"EndpointId","Active","Address","ConnectionSystem","ConnectionType","DataStatus","EndDate","EndpointTemplate","HealthcareServiceId","LastUpdated","ManagingOrganisationId","Name","PartitionKey","ProductId","SearchField","ServiceId","StartDate","TemplateId"
"4476f806-c87b-4a2b-b6d4-771e080737e2","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","5543a1ed-ebe3-4d5e-be47-87fe7e592508","2025-07-24T13:14:45.666Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000154191","2025-07-24T13:14:45.666Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"14bff0e0-a100-4abd-9656-b1325a027ed6","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","02e6effa-940c-4219-84e4-245bf8beda84","2025-07-24T13:14:45.672Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000137993","2025-07-24T13:14:45.672Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"655e12cb-ce44-4a0e-a0cf-3efd372ed0f9","true","https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2025-09-18T16:10:26.719Z","","2293ab8e-b2dc-4b61-9834-3009c568add3","2025-09-18T16:10:27.460Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000020605","2025-07-24T13:14:45.669Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"d461a1f5-a7a2-4781-94f1-dcde126effd6","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","dd5c26bb-5303-48d4-99fc-05c3b1a9dbaf","2025-07-24T13:14:45.679Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000027443","2025-07-24T13:14:45.679Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"e2a58734-30ee-45ad-86ae-3a7227bd3bbe","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","e61bc4ed-c2de-4f4b-b216-a97624fd8cba","2025-07-24T13:14:45.671Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000022616","2025-07-24T13:14:45.671Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"8d7dd3a0-5970-4b38-96aa-ccd4210a84f9","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","975512e7-4852-4eb9-a3d0-d849ed2de22a","2025-07-24T13:14:45.677Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000030025","2025-07-24T13:14:45.677Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"fde90c94-2bfb-43c9-b5f6-e161bd127a0f","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","89632399-0b6e-4b23-8998-b729671a11e2","2025-07-24T13:14:45.679Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000022140","2025-07-24T13:14:45.679Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"f677c4b6-a2a4-4eec-960e-f1de15ac0d79","true","https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2026-06-01T15:52:33.056Z","","9ca7da5e-6b8d-4442-b265-bdb249c05a42","2026-06-01T15:52:33.672Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes https://bars-prod-ygm06-pharmoutcomes.emis.thirdparty.nhs.uk  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000037297","2025-07-24T13:14:45.661Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"608a2777-06e3-48a8-ade0-f451e2ce1984","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","d814b0b4-7400-4637-a384-0446837577f2","2025-07-24T13:14:45.674Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000039489","2025-07-24T13:14:45.674Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"e363dcf8-03d8-449a-8793-cedc1ee8084b","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","48642f5f-dea0-44c2-940c-22d182424776","2025-07-24T13:14:45.666Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000028336","2025-07-24T13:14:45.666Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"b1e93b17-a01f-46f4-b7e0-21e548823ea8","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","3109b919-1d7b-4631-9c2e-36e58be7dc22","2025-07-24T13:14:45.675Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000025458","2025-07-24T13:14:45.675Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"1d9ab14a-7c42-4b5d-b5cf-3047c8dee108","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","bc1e2878-d69a-44c2-bd5f-34d551a4a9c8","2025-07-24T13:14:45.680Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000115249","2025-07-24T13:14:45.680Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"43cde151-3c3a-4fe2-80eb-2741746d8a50","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","1ebc3380-2536-4bd4-90f2-2c39f8c3036f","2025-07-24T13:14:45.665Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000028197","2025-07-24T13:14:45.665Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"7bb2441f-1832-4be8-b24f-107c3483e4f8","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","2c52ad61-d042-4bbc-9c54-5fe065c1de35","2025-07-24T13:14:45.680Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000026086","2025-07-24T13:14:45.680Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"e044ba00-7b52-4a62-8cd2-d98e30bd8ff6","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","f68deaab-a19e-49ab-8872-6cbb66420cc0","2025-07-24T13:14:45.679Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000037040","2025-07-24T13:14:45.679Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"91743733-f04d-4ff4-847a-7e4c6525e2c7","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","{""ManagingOrganisationId"":{""S"":""2f594ac5-6bc8-4241-af41-ae0f92b88949""},""SearchField"":{""S"":""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""},""Address"":{""S"":""https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/""},""ConnectionType"":{""S"":""BARS""},""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""ProductId"":{""S"":""ygm04""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""DataStatus"":{""N"":""0""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""TemplateId"":{""S"":""26a1070e-c4d3-4ad3-887d-e63635497bd5""},""Name"":{""S"":""Cegedim""}}","7ee390c1-249b-4284-a6d5-1d991bd43613","2026-06-01T16:04:08.089Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ALL","ygm04","""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""","2000138690","2026-06-01T16:04:06.752Z","26a1070e-c4d3-4ad3-887d-e63635497bd5"
"ca19999a-9046-413d-b776-a17324197644","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","b4e2b57f-b4f2-4092-b2fd-4935d606c3b3","2025-07-24T13:14:45.669Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000036965","2025-07-24T13:14:45.669Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"1494dfdd-c170-4865-848c-1ad2f8a225b0","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","{""ManagingOrganisationId"":{""S"":""2f594ac5-6bc8-4241-af41-ae0f92b88949""},""SearchField"":{""S"":""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""},""Address"":{""S"":""https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/""},""ConnectionType"":{""S"":""BARS""},""ConnectionSystem"":{""S"":""https://hl7.org/fhir/ValueSet/endpoint-connection-type""},""ProductId"":{""S"":""ygm04""},""LastUpdated"":{""S"":""2025-07-24T13:07:11.923Z""},""DataStatus"":{""N"":""0""},""DerivedEndpoints"":{""L"":[]},""IsPrivate"":{""BOOL"":false},""TemplateId"":{""S"":""26a1070e-c4d3-4ad3-887d-e63635497bd5""},""Name"":{""S"":""Cegedim""}}","b0de4d9d-62ce-4bf9-bebe-f5400930fef1","2026-01-05T16:23:16.647Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ALL","ygm04","""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""","2000081818","2026-01-05T16:23:15.472Z","26a1070e-c4d3-4ad3-887d-e63635497bd5"
"7f39d2e8-0145-4a8a-b950-4b96da5f85e0","true","https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/FHIR/R4/","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","2026-05-05T15:29:09.784Z","","f48d41e2-14f4-4d02-bd85-50a439f01666","2026-05-05T15:29:10.399Z","2f594ac5-6bc8-4241-af41-ae0f92b88949","Cegedim","ALL","ygm04","""cegedim https://bars-prod-ygm04.cegedim.thirdparty.nhs.uk/fhir/r4/  26a1070e-c4d3-4ad3-887d-e63635497bd5 ygm04 ""","2000163283","2025-07-24T13:14:45.682Z","26a1070e-c4d3-4ad3-887d-e63635497bd5"
"6724d429-385d-44b7-b930-38c75206679c","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","5f1cfd83-1531-402d-b0e9-b16b2f9681a1","2025-07-24T13:14:45.674Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000023075","2025-07-24T13:14:45.674Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"9192f402-891f-4540-ae42-e85397256539","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","61448b6f-cb5c-415f-acb6-2ee103f4718e","2025-07-24T13:14:45.677Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000036978","2025-07-24T13:14:45.677Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"a7b18a8d-4377-48b0-8cc2-e86584ca0761","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","89abfe5c-6e6e-4134-b4a0-a97875c498d0","2025-07-24T13:14:45.663Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000033286","2025-07-24T13:14:45.663Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"64353115-aae6-4359-94a1-155f5d6832e9","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","12a21d88-3df3-436d-834f-164ca745c50f","2025-07-24T13:14:45.658Z","2af3b6ed-c929-4b5d-be4b-1dab43c4c514","Sonar","ALL","8hk48","""sonar addresshere  0da0ee94-a20e-4b31-994b-72119d099ad0 8hk48 ""","2000023250","2025-07-24T13:14:45.658Z","0da0ee94-a20e-4b31-994b-72119d099ad0"
"8741a72e-29d2-4569-968a-16b0c37004b4","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","9a99fbdc-cf91-4949-876e-cc2745362fed","2025-07-24T13:14:45.676Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000104987","2025-07-24T13:14:45.676Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"56d27dba-57ea-4a1b-8b5c-118e855ca5b6","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","9a566d36-543a-4d44-9a8c-6eaf39855bc5","2025-07-24T13:14:45.664Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000029372","2025-07-24T13:14:45.664Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"23f7bde6-53b0-4309-897b-c5f7a99fde9e","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","644710db-937e-4b75-90eb-75176de8bc05","2025-07-24T13:14:45.670Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000039933","2025-07-24T13:14:45.670Z","37a27880-85d7-4a68-8750-a21c0369cf5c"
"c3440096-1796-40c2-9817-8e0adef9f49a","true","addressHere","https://hl7.org/fhir/ValueSet/endpoint-connection-type","BARS","0","","","c3482350-69f3-4aee-8920-5af720cd5d41","2025-07-24T13:14:45.680Z","7adf4fb8-da26-4e3e-b68e-3daecb61e7c5","Pharmoutcomes","ALL","ygm06","""pharmoutcomes addresshere  37a27880-85d7-4a68-8750-a21c0369cf5c ygm06 ""","2000159955","2025-07-24T13:14:45.680Z","37a27880-85d7-4a68-8750-a21c0369cf5c"